,Log_Returns,Macro,Predicted_Return,Residual
2010-02-28,0.03071843329897172,9.8,0.02266826851292112,0.008050164786050598
2010-03-31,0.05909867152199677,9.9,0.02298084675606852,0.03611782476592825
2010-04-30,0.015351549974037836,9.9,0.02298084675606852,-0.007629296782030684
2010-05-31,-0.08278908201304608,9.6,0.022043112026626312,-0.1048321940396724
2010-06-30,-0.0531272496636067,9.4,0.02141795554033151,-0.0745452052039382
2010-07-31,0.0660690400195148,9.4,0.02141795554033151,0.04465108447918329
2010-08-31,-0.04602353746351309,9.5,0.02173053378347891,-0.06775407124699201
2010-09-30,0.08576905355145097,9.5,0.02173053378347891,0.06403851976797206
2010-10-31,0.037490578667079485,9.4,0.02141795554033151,0.016072623126747974
2010-11-30,0.0,9.8,0.02266826851292112,-0.02266826851292112
2010-12-31,0.06471246780021146,9.3,0.02110537729718411,0.04360709050302736
2011-01-31,0.023032793471944053,9.1,0.0204802208108893,0.002552572661054752
2011-02-28,0.034147590471907165,9.0,0.0201676425677419,0.013979947904165263
2011-03-31,0.00012026845572122823,9.0,0.0201676425677419,-0.020047374112020674
2011-04-30,0.028549615680120405,9.1,0.0204802208108893,0.008069394869231104
2011-05-31,-0.011277622673407211,9.0,0.0201676425677419,-0.031445265241149115
2011-06-30,-0.01701355785431198,9.1,0.0204802208108893,-0.03749377866520128
2011-07-31,-0.02020753719764405,9.0,0.0201676425677419,-0.04037517976538595
2011-08-31,-0.05654470197784199,9.0,0.0201676425677419,-0.0767123445455839
2011-09-30,-0.07194817153558213,9.0,0.0201676425677419,-0.09211581410332403
2011-10-31,0.10359153509595272,8.8,0.019542486081447097,0.08404904901450562
2011-11-30,-0.004072030974847874,8.6,0.01891732959515229,-0.022989360570000162
2011-12-31,0.010394163593125626,8.5,0.01860475135200489,-0.008210587758879263
2012-01-31,0.045331557238898035,8.3,0.017979594865710085,0.02735196237318795
2012-02-29,0.04248967637606401,8.3,0.017979594865710085,0.024510081510353925
2012-03-31,0.03165720340479896,8.2,0.01766701662256268,0.013990186782236281
2012-04-30,-0.006697699738298422,8.2,0.01766701662256268,-0.0243647163608611
2012-05-31,-0.06193492001229914,8.2,0.01766701662256268,-0.07960193663486181
2012-06-30,0.03977939151074982,8.2,0.01766701662256268,0.022112374888187143
2012-07-31,0.011760357821230933,8.2,0.01766701662256268,-0.005906658801331746
2012-08-31,0.024743833009557785,8.1,0.01735443837941528,0.007389394630142505
2012-09-30,0.025034515735446343,7.8,0.016416703649973073,0.00861781208547327
2012-10-31,-0.018365639689054927,7.8,0.016416703649973073,-0.034782343339028
2012-11-30,0.005644027941484794,7.7,0.01610412540682567,-0.010460097465340877
2012-12-31,0.00889427678872977,7.9,0.016729281893120476,-0.007835005104390705
2013-01-31,0.04992290617235275,8.0,0.017041860136267878,0.032881046036084875
2013-02-28,0.012678445065575151,7.7,0.01610412540682567,-0.0034256803412505196
2013-03-31,0.037268300150066276,7.5,0.015478968920530866,0.02178933122953541
2013-04-30,0.019030059243342255,7.6,0.01579154716367827,0.003238512079663986
2013-05-31,0.023334912255226048,7.5,0.015478968920530866,0.007855943334695182
2013-06-30,-0.013434112091105375,7.5,0.015478968920530866,-0.02891308101163624
2013-07-31,0.05038595527466227,7.3,0.014853812434236061,0.035532142840426204
2013-08-31,-0.03045141158085502,7.2,0.014541234191088662,-0.04499264577194369
2013-09-30,0.03115594385545002,7.2,0.014541234191088662,0.016614709664361356
2013-10-31,0.045266997948991,7.2,0.014541234191088662,0.030725763757902338
2013-11-30,0.029206879897977222,6.9,0.013603499461646455,0.015603380436330767
2013-12-31,0.025596076504528983,6.7,0.01297834297535165,0.012617733529177333
2014-01-31,-0.03588452243168404,6.6,0.012665764732204245,-0.04855028716388828
2014-02-28,0.044509972872160526,6.7,0.01297834297535165,0.031531629896808876
2014-03-31,0.008261264857505744,6.7,0.01297834297535165,-0.004717078117845906
2014-04-30,0.006927773095062447,6.2,0.011415451759614639,-0.004487678664552191
2014-05-31,0.022941313589926477,6.3,0.011728030002762041,0.011213283587164436
2014-06-30,0.020434445723932573,6.1,0.011102873516467236,0.009331572207465336
